"startday","sleep_prob","hourtime"
91,0.969387755102041,"0300-0330"
91,1,"0330-0400"
91,0.984126984126984,"0400-0430"
91,0.994708994708995,"0430-0500"
91,0.887755102040816,"0500-0530"
91,0.899470899470899,"0530-0600"
91,0.349206349206349,"0600-0630"
91,0.142857142857143,"0630-0700"
91,0.0793650793650794,"0700-0730"
91,0.222222222222222,"0730-0800"
91,0.470899470899471,"0800-0830"
91,0.612244897959184,"0830-0900"
91,0.518518518518518,"0900-0930"
91,0.55026455026455,"0930-1000"
91,0.295918367346939,"1000-1030"
91,0.126984126984127,"1030-1100"
91,0.216931216931217,"1100-1130"
91,0.448979591836735,"1130-1200"
91,0.682539682539683,"1200-1230"
91,0.645502645502645,"1230-1300"
91,0.677248677248677,"1300-1330"
91,0.576530612244898,"1330-1400"
91,0.518518518518518,"1400-1430"
91,0.523809523809524,"1430-1500"
91,0.36734693877551,"1500-1530"
91,0.291005291005291,"1530-1600"
91,0.428571428571429,"1600-1630"
91,0.291005291005291,"1630-1700"
91,0.372448979591837,"1700-1730"
91,0.343915343915344,"1730-1800"
91,0.19047619047619,"1800-1830"
91,0.142857142857143,"1830-1900"
91,0.148148148148148,"1900-1930"
91,0.544973544973545,"1930-2000"
91,0.761904761904762,"2000-2030"
91,0.887755102040816,"2030-2100"
91,1,"2100-2130"
91,1,"2130-2200"
91,1,"2200-2230"
91,1,"2230-2300"
91,1,"2300-2330"
91,1,"2330-0000"
92,1,"0000-0030"
92,0.962962962962963,"0030-0100"
92,1,"0100-0130"
92,0.887755102040816,"0130-0200"
92,0.962962962962963,"0200-0230"
92,0.957671957671958,"0230-0300"
92,0.969387755102041,"0300-0330"
92,1,"0330-0400"
92,0.888888888888889,"0400-0430"
92,0.857142857142857,"0430-0500"
92,0.857142857142857,"0500-0530"
92,0.756613756613757,"0530-0600"
92,0.296296296296296,"0600-0630"
92,0.142857142857143,"0630-0700"
92,0.0899470899470899,"0700-0730"
92,0.222222222222222,"0730-0800"
92,0.592592592592593,"0800-0830"
92,0.755102040816326,"0830-0900"
92,0.544973544973545,"0900-0930"
92,0.55026455026455,"0930-1000"
92,0.270408163265306,"1000-1030"
92,0.126984126984127,"1030-1100"
92,0.216931216931217,"1100-1130"
92,0.510204081632653,"1130-1200"
92,0.735449735449735,"1200-1230"
92,0.571428571428571,"1230-1300"
92,0.534391534391534,"1300-1330"
92,0.433673469387755,"1330-1400"
92,0.375661375661376,"1400-1430"
92,0.529100529100529,"1430-1500"
92,0.510204081632653,"1500-1530"
92,0.343915343915344,"1530-1600"
92,0.428571428571429,"1600-1630"
92,0.291005291005291,"1630-1700"
92,0.372448979591837,"1700-1730"
92,0.343915343915344,"1730-1800"
92,0.248677248677249,"1800-1830"
92,0.285714285714286,"1830-1900"
92,0.121693121693122,"1900-1930"
92,0.402116402116402,"1930-2000"
92,0.619047619047619,"2000-2030"
92,0.831632653061224,"2030-2100"
92,1,"2100-2130"
92,1,"2130-2200"
92,1,"2200-2230"
92,1,"2230-2300"
92,1,"2300-2330"
92,1,"2330-0000"
93,1,"0000-0030"
93,0.962962962962963,"0030-0100"
93,1,"0100-0130"
93,0.857142857142857,"0130-0200"
93,1,"0200-0230"
93,0.957671957671958,"0230-0300"
93,0.969387755102041,"0300-0330"
93,1,"0330-0400"
93,0.888888888888889,"0400-0430"
93,0.857142857142857,"0430-0500"
93,0.857142857142857,"0500-0530"
93,0.756613756613757,"0530-0600"
93,0.412698412698413,"0600-0630"
93,0.198979591836735,"0630-0700"
93,0.0899470899470899,"0700-0730"
93,0.222222222222222,"0730-0800"
93,0.698412698412698,"0800-0830"
93,0.755102040816326,"0830-0900"
93,0.433862433862434,"0900-0930"
93,0.55026455026455,"0930-1000"
93,0.270408163265306,"1000-1030"
93,0.17989417989418,"1030-1100"
93,0.35978835978836,"1100-1130"
93,0.535714285714286,"1130-1200"
93,0.592592592592593,"1200-1230"
93,0.55026455026455,"1230-1300"
93,0.428571428571429,"1300-1330"
93,0.387755102040816,"1330-1400"
93,0.513227513227513,"1400-1430"
93,0.671957671957672,"1430-1500"
93,0.653061224489796,"1500-1530"
93,0.306878306878307,"1530-1600"
93,0.428571428571429,"1600-1630"
93,0.291005291005291,"1630-1700"
93,0.510204081632653,"1700-1730"
93,0.354497354497354,"1730-1800"
93,0.248677248677249,"1800-1830"
93,0.285714285714286,"1830-1900"
93,0.121693121693122,"1900-1930"
93,0.433862433862434,"1930-2000"
93,0.619047619047619,"2000-2030"
93,0.831632653061224,"2030-2100"
93,1,"2100-2130"
93,1,"2130-2200"
93,1,"2200-2230"
93,1,"2230-2300"
93,1,"2300-2330"
93,1,"2330-0000"
94,1,"0000-0030"
94,1,"0030-0100"
94,1,"0100-0130"
94,0.857142857142857,"0130-0200"
94,1,"0200-0230"
94,0.957671957671958,"0230-0300"
94,0.969387755102041,"0300-0330"
94,1,"0330-0400"
94,0.888888888888889,"0400-0430"
94,0.857142857142857,"0430-0500"
94,0.816326530612245,"0500-0530"
94,0.751322751322751,"0530-0600"
94,0.534391534391534,"0600-0630"
94,0.341836734693878,"0630-0700"
94,0.232804232804233,"0700-0730"
94,0.317460317460317,"0730-0800"
94,0.687830687830688,"0800-0830"
94,0.612244897959184,"0830-0900"
94,0.291005291005291,"0900-0930"
94,0.407407407407407,"0930-1000"
94,0.306122448979592,"1000-1030"
94,0.322751322751323,"1030-1100"
94,0.502645502645503,"1100-1130"
94,0.653061224489796,"1130-1200"
94,0.476190476190476,"1200-1230"
94,0.423280423280423,"1230-1300"
94,0.428571428571429,"1300-1330"
94,0.397959183673469,"1330-1400"
94,0.656084656084656,"1400-1430"
94,0.693121693121693,"1430-1500"
94,0.653061224489796,"1500-1530"
94,0.417989417989418,"1530-1600"
94,0.497354497354497,"1600-1630"
94,0.291005291005291,"1630-1700"
94,0.423469387755102,"1700-1730"
94,0.211640211640212,"1730-1800"
94,0.201058201058201,"1800-1830"
94,0.397959183673469,"1830-1900"
94,0.264550264550265,"1900-1930"
94,0.53968253968254,"1930-2000"
94,0.724867724867725,"2000-2030"
94,0.943877551020408,"2030-2100"
94,1,"2100-2130"
94,1,"2130-2200"
94,1,"2200-2230"
94,1,"2230-2300"
94,1,"2300-2330"
94,1,"2330-0000"
95,1,"0000-0030"
95,1,"0030-0100"
95,1,"0100-0130"
95,0.933673469387755,"0130-0200"
95,0.957671957671958,"0200-0230"
95,0.846560846560847,"0230-0300"
95,0.969387755102041,"0300-0330"
95,1,"0330-0400"
95,0.888888888888889,"0400-0430"
95,0.857142857142857,"0430-0500"
95,0.816326530612245,"0500-0530"
95,0.830687830687831,"0530-0600"
95,0.534391534391534,"0600-0630"
95,0.392857142857143,"0630-0700"
95,0.338624338624339,"0700-0730"
95,0.285714285714286,"0730-0800"
95,0.777777777777778,"0800-0830"
95,0.612244897959184,"0830-0900"
95,0.291005291005291,"0900-0930"
95,0.285714285714286,"0930-1000"
95,0.280612244897959,"1000-1030"
95,0.386243386243386,"1030-1100"
95,0.502645502645503,"1100-1130"
95,0.653061224489796,"1130-1200"
95,0.603174603174603,"1200-1230"
95,0.518518518518518,"1230-1300"
95,0.428571428571429,"1300-1330"
95,0.397959183673469,"1330-1400"
95,0.656084656084656,"1400-1430"
95,0.708994708994709,"1430-1500"
95,0.653061224489796,"1500-1530"
95,0.417989417989418,"1530-1600"
95,0.497354497354497,"1600-1630"
95,0.174603174603175,"1630-1700"
95,0.321428571428571,"1700-1730"
95,0.26984126984127,"1730-1800"
95,0.201058201058201,"1800-1830"
95,0.51530612244898,"1830-1900"
95,0.349206349206349,"1900-1930"
95,0.53968253968254,"1930-2000"
95,0.724867724867725,"2000-2030"
95,0.943877551020408,"2030-2100"
95,1,"2100-2130"
95,1,"2130-2200"
95,1,"2200-2230"
95,1,"2230-2300"
95,1,"2300-2330"
95,1,"2330-0000"
96,1,"0000-0030"
96,1,"0030-0100"
96,1,"0100-0130"
96,0.892857142857143,"0130-0200"
96,0.957671957671958,"0200-0230"
96,0.846560846560847,"0230-0300"
96,0.969387755102041,"0300-0330"
96,1,"0330-0400"
96,0.904761904761905,"0400-0430"
96,0.857142857142857,"0430-0500"
96,0.816326530612245,"0500-0530"
96,0.777777777777778,"0530-0600"
96,0.513227513227513,"0600-0630"
96,0.438775510204082,"0630-0700"
96,0.481481481481481,"0700-0730"
96,0.423280423280423,"0730-0800"
96,0.677248677248677,"0800-0830"
96,0.489795918367347,"0830-0900"
96,0.291005291005291,"0900-0930"
96,0.333333333333333,"0930-1000"
96,0.423469387755102,"1000-1030"
96,0.470899470899471,"1030-1100"
96,0.428571428571429,"1100-1130"
96,0.520408163265306,"1130-1200"
96,0.555555555555556,"1200-1230"
96,0.44973544973545,"1230-1300"
96,0.428571428571429,"1300-1330"
96,0.397959183673469,"1330-1400"
96,0.624338624338624,"1400-1430"
96,0.677248677248677,"1430-1500"
96,0.653061224489796,"1500-1530"
96,0.428571428571429,"1530-1600"
96,0.497354497354497,"1600-1630"
96,0.291005291005291,"1630-1700"
96,0.464285714285714,"1700-1730"
96,0.365079365079365,"1730-1800"
96,0.201058201058201,"1800-1830"
96,0.51530612244898,"1830-1900"
96,0.349206349206349,"1900-1930"
96,0.444444444444444,"1930-2000"
96,0.724867724867725,"2000-2030"
96,0.943877551020408,"2030-2100"
96,1,"2100-2130"
96,1,"2130-2200"
96,1,"2200-2230"
96,1,"2230-2300"
96,1,"2300-2330"
96,1,"2330-0000"
97,1,"0000-0030"
97,1,"0030-0100"
97,0.931216931216931,"0100-0130"
97,0.892857142857143,"0130-0200"
97,0.957671957671958,"0200-0230"
97,0.846560846560847,"0230-0300"
97,1,"0300-0330"
97,1,"0330-0400"
97,0.904761904761905,"0400-0430"
97,0.857142857142857,"0430-0500"
97,0.816326530612245,"0500-0530"
97,0.73015873015873,"0530-0600"
97,0.634920634920635,"0600-0630"
97,0.581632653061224,"0630-0700"
97,0.544973544973545,"0700-0730"
97,0.391534391534392,"0730-0800"
97,0.534391534391534,"0800-0830"
97,0.428571428571429,"0830-0900"
97,0.291005291005291,"0900-0930"
97,0.380952380952381,"0930-1000"
97,0.566326530612245,"1000-1030"
97,0.396825396825397,"1030-1100"
97,0.285714285714286,"1100-1130"
97,0.377551020408163,"1130-1200"
97,0.412698412698413,"1200-1230"
97,0.423280423280423,"1230-1300"
97,0.285714285714286,"1300-1330"
97,0.428571428571429,"1330-1400"
97,0.767195767195767,"1400-1430"
97,0.677248677248677,"1430-1500"
97,0.653061224489796,"1500-1530"
97,0.428571428571429,"1530-1600"
97,0.497354497354497,"1600-1630"
97,0.153439153439153,"1630-1700"
97,0.321428571428571,"1700-1730"
97,0.227513227513228,"1730-1800"
97,0.201058201058201,"1800-1830"
97,0.51530612244898,"1830-1900"
97,0.365079365079365,"1900-1930"
97,0.507936507936508,"1930-2000"
97,0.724867724867725,"2000-2030"
97,0.943877551020408,"2030-2100"
97,1,"2100-2130"
97,1,"2130-2200"
97,1,"2200-2230"
97,1,"2230-2300"
97,1,"2300-2330"
97,1,"2330-0000"
98,1,"0000-0030"
98,1,"0030-0100"
98,0.931216931216931,"0100-0130"
98,0.816326530612245,"0130-0200"
98,0.957671957671958,"0200-0230"
98,0.888888888888889,"0230-0300"
98,1,"0300-0330"
98,1,"0330-0400"
98,0.904761904761905,"0400-0430"
98,0.857142857142857,"0430-0500"
98,0.816326530612245,"0500-0530"
98,0.73015873015873,"0530-0600"
98,0.661375661375661,"0600-0630"
98,0.602040816326531,"0630-0700"
98,0.544973544973545,"0700-0730"
98,0.391534391534392,"0730-0800"
98,0.513227513227513,"0800-0830"
98,0.397959183673469,"0830-0900"
98,0.243386243386243,"0900-0930"
98,0.238095238095238,"0930-1000"
98,0.540816326530612,"1000-1030"
98,0.396825396825397,"1030-1100"
98,0.391534391534392,"1100-1130"
98,0.464285714285714,"1130-1200"
98,0.386243386243386,"1200-1230"
98,0.402116402116402,"1230-1300"
98,0.285714285714286,"1300-1330"
98,0.438775510204082,"1330-1400"
98,0.825396825396825,"1400-1430"
98,0.677248677248677,"1430-1500"
98,0.581632653061224,"1500-1530"
98,0.428571428571429,"1530-1600"
98,0.497354497354497,"1600-1630"
98,0.153439153439153,"1630-1700"
98,0.397959183673469,"1700-1730"
98,0.312169312169312,"1730-1800"
98,0.111111111111111,"1800-1830"
98,0.397959183673469,"1830-1900"
98,0.476190476190476,"1900-1930"
98,0.650793650793651,"1930-2000"
98,0.82010582010582,"2000-2030"
98,0.943877551020408,"2030-2100"
98,1,"2100-2130"
98,1,"2130-2200"
98,1,"2200-2230"
98,1,"2230-2300"
98,1,"2300-2330"
98,1,"2330-0000"
99,0.933673469387755,"0000-0030"
99,1,"0030-0100"
99,0.931216931216931,"0100-0130"
99,0.852040816326531,"0130-0200"
99,0.957671957671958,"0200-0230"
99,0.888888888888889,"0230-0300"
99,1,"0300-0330"
99,1,"0330-0400"
99,1,"0400-0430"
99,0.957671957671958,"0430-0500"
99,0.959183673469388,"0500-0530"
99,0.873015873015873,"0530-0600"
99,0.671957671957672,"0600-0630"
99,0.459183673469388,"0630-0700"
99,0.492063492063492,"0700-0730"
99,0.391534391534392,"0730-0800"
99,0.391534391534392,"0800-0830"
99,0.255102040816327,"0830-0900"
99,0.100529100529101,"0900-0930"
99,0.100529100529101,"0930-1000"
99,0.647959183673469,"1000-1030"
99,0.53968253968254,"1030-1100"
99,0.534391534391534,"1100-1130"
99,0.545918367346939,"1130-1200"
99,0.386243386243386,"1200-1230"
99,0.338624338624339,"1230-1300"
99,0.285714285714286,"1300-1330"
99,0.438775510204082,"1330-1400"
99,0.825396825396825,"1400-1430"
99,0.661375661375661,"1430-1500"
99,0.581632653061224,"1500-1530"
99,0.518518518518518,"1530-1600"
99,0.53968253968254,"1600-1630"
99,0.153439153439153,"1630-1700"
99,0.397959183673469,"1700-1730"
99,0.312169312169312,"1730-1800"
99,0.0529100529100529,"1800-1830"
99,0.255102040816327,"1830-1900"
99,0.555555555555556,"1900-1930"
99,0.793650793650794,"1930-2000"
99,0.962962962962963,"2000-2030"
99,0.979591836734694,"2030-2100"
99,1,"2100-2130"
99,1,"2130-2200"
99,1,"2200-2230"
99,1,"2230-2300"
99,1,"2300-2330"
99,1,"2330-0000"
100,0.933673469387755,"0000-0030"
100,1,"0030-0100"
100,0.931216931216931,"0100-0130"
100,0.88265306122449,"0130-0200"
100,0.957671957671958,"0200-0230"
100,0.888888888888889,"0230-0300"
100,1,"0300-0330"
100,1,"0330-0400"
100,1,"0400-0430"
100,0.957671957671958,"0430-0500"
100,0.959183673469388,"0500-0530"
100,0.873015873015873,"0530-0600"
100,0.671957671957672,"0600-0630"
100,0.545918367346939,"0630-0700"
100,0.507936507936508,"0700-0730"
100,0.391534391534392,"0730-0800"
100,0.253968253968254,"0800-0830"
100,0.112244897959184,"0830-0900"
100,0.211640211640212,"0900-0930"
100,0.232804232804233,"0930-1000"
100,0.647959183673469,"1000-1030"
100,0.492063492063492,"1030-1100"
100,0.391534391534392,"1100-1130"
100,0.448979591836735,"1130-1200"
100,0.529100529100529,"1200-1230"
100,0.465608465608466,"1230-1300"
100,0.285714285714286,"1300-1330"
100,0.341836734693878,"1330-1400"
100,0.73015873015873,"1400-1430"
100,0.661375661375661,"1430-1500"
100,0.566326530612245,"1500-1530"
100,0.513227513227513,"1530-1600"
100,0.53968253968254,"1600-1630"
100,0.291005291005291,"1630-1700"
100,0.403061224489796,"1700-1730"
100,0.386243386243386,"1730-1800"
100,0.0529100529100529,"1800-1830"
100,0.255102040816327,"1830-1900"
100,0.555555555555556,"1900-1930"
100,0.80952380952381,"1930-2000"
100,0.962962962962963,"2000-2030"
100,0.979591836734694,"2030-2100"
100,1,"2100-2130"
100,1,"2130-2200"
100,1,"2200-2230"
100,1,"2230-2300"
100,1,"2300-2330"
100,1,"2330-0000"
101,0.892857142857143,"0000-0030"
101,1,"0030-0100"
101,0.931216931216931,"0100-0130"
101,0.88265306122449,"0130-0200"
101,0.957671957671958,"0200-0230"
101,0.888888888888889,"0230-0300"
101,1,"0300-0330"
101,1,"0330-0400"
101,1,"0400-0430"
101,0.957671957671958,"0430-0500"
101,1,"0500-0530"
101,0.814814814814815,"0530-0600"
101,0.608465608465608,"0600-0630"
101,0.545918367346939,"0630-0700"
101,0.365079365079365,"0700-0730"
101,0.248677248677249,"0730-0800"
101,0.253968253968254,"0800-0830"
101,0.198979591836735,"0830-0900"
101,0.211640211640212,"0900-0930"
101,0.232804232804233,"0930-1000"
101,0.545918367346939,"1000-1030"
101,0.365079365079365,"1030-1100"
101,0.391534391534392,"1100-1130"
101,0.474489795918367,"1130-1200"
101,0.671957671957672,"1200-1230"
101,0.571428571428571,"1230-1300"
101,0.428571428571429,"1300-1330"
101,0.438775510204082,"1330-1400"
101,0.587301587301587,"1400-1430"
101,0.518518518518518,"1430-1500"
101,0.423469387755102,"1500-1530"
101,0.407407407407407,"1530-1600"
101,0.613756613756614,"1600-1630"
101,0.433862433862434,"1630-1700"
101,0.545918367346939,"1700-1730"
101,0.412698412698413,"1730-1800"
101,0.0529100529100529,"1800-1830"
101,0.142857142857143,"1830-1900"
101,0.412698412698413,"1900-1930"
101,0.761904761904762,"1930-2000"
101,1,"2000-2030"
101,0.979591836734694,"2030-2100"
101,1,"2100-2130"
101,1,"2130-2200"
101,1,"2200-2230"
101,1,"2230-2300"
101,1,"2300-2330"
101,1,"2330-0000"
102,0.892857142857143,"0000-0030"
102,1,"0030-0100"
102,0.931216931216931,"0100-0130"
102,0.88265306122449,"0130-0200"
102,0.978835978835979,"0200-0230"
102,1,"0230-0300"
102,1,"0300-0330"
102,1,"0330-0400"
102,1,"0400-0430"
102,0.957671957671958,"0430-0500"
102,1,"0500-0530"
102,0.835978835978836,"0530-0600"
102,0.751322751322751,"0600-0630"
102,0.51530612244898,"0630-0700"
102,0.222222222222222,"0700-0730"
102,0.137566137566138,"0730-0800"
102,0.248677248677249,"0800-0830"
102,0.285714285714286,"0830-0900"
102,0.211640211640212,"0900-0930"
102,0.232804232804233,"0930-1000"
102,0.428571428571429,"1000-1030"
102,0.343915343915344,"1030-1100"
102,0.534391534391534,"1100-1130"
102,0.61734693877551,"1130-1200"
102,0.687830687830688,"1200-1230"
102,0.566137566137566,"1230-1300"
102,0.285714285714286,"1300-1330"
102,0.295918367346939,"1330-1400"
102,0.444444444444444,"1400-1430"
102,0.55026455026455,"1430-1500"
102,0.551020408163265,"1500-1530"
102,0.407407407407407,"1530-1600"
102,0.613756613756614,"1600-1630"
102,0.433862433862434,"1630-1700"
102,0.505102040816326,"1700-1730"
102,0.349206349206349,"1730-1800"
102,0.169312169312169,"1800-1830"
102,0.122448979591837,"1830-1900"
102,0.26984126984127,"1900-1930"
102,0.619047619047619,"1930-2000"
102,0.857142857142857,"2000-2030"
102,0.86734693877551,"2030-2100"
102,1,"2100-2130"
102,1,"2130-2200"
102,1,"2200-2230"
102,1,"2230-2300"
102,1,"2300-2330"
102,1,"2330-0000"
103,0.892857142857143,"0000-0030"
103,1,"0030-0100"
103,0.931216931216931,"0100-0130"
103,0.923469387755102,"0130-0200"
103,0.941798941798942,"0200-0230"
103,0.952380952380952,"0230-0300"
103,1,"0300-0330"
103,1,"0330-0400"
103,1,"0400-0430"
103,0.957671957671958,"0430-0500"
103,1,"0500-0530"
103,0.888888888888889,"0530-0600"
103,0.894179894179894,"0600-0630"
103,0.612244897959184,"0630-0700"
103,0.0793650793650794,"0700-0730"
103,0,"0730-0800"
103,0.248677248677249,"0800-0830"
103,0.331632653061224,"0830-0900"
103,0.354497354497354,"0900-0930"
103,0.243386243386243,"0930-1000"
103,0.285714285714286,"1000-1030"
103,0.259259259259259,"1030-1100"
103,0.534391534391534,"1100-1130"
103,0.61734693877551,"1130-1200"
103,0.687830687830688,"1200-1230"
103,0.608465608465608,"1230-1300"
103,0.148148148148148,"1300-1330"
103,0.153061224489796,"1330-1400"
103,0.333333333333333,"1400-1430"
103,0.587301587301587,"1430-1500"
103,0.693877551020408,"1500-1530"
103,0.507936507936508,"1530-1600"
103,0.613756613756614,"1600-1630"
103,0.433862433862434,"1630-1700"
103,0.377551020408163,"1700-1730"
103,0.253968253968254,"1730-1800"
103,0.169312169312169,"1800-1830"
103,0.122448979591837,"1830-1900"
103,0.26984126984127,"1900-1930"
103,0.735449735449735,"1930-2000"
103,0.857142857142857,"2000-2030"
103,0.86734693877551,"2030-2100"
103,1,"2100-2130"
103,1,"2130-2200"
103,1,"2200-2230"
103,1,"2230-2300"
103,1,"2300-2330"
103,1,"2330-0000"
104,0.887755102040816,"0000-0030"
104,1,"0030-0100"
104,1,"0100-0130"
104,0.923469387755102,"0130-0200"
104,0.899470899470899,"0200-0230"
104,0.952380952380952,"0230-0300"
104,1,"0300-0330"
104,1,"0330-0400"
104,1,"0400-0430"
104,0.957671957671958,"0430-0500"
104,1,"0500-0530"
104,0.936507936507937,"0530-0600"
104,0.851851851851852,"0600-0630"
104,0.612244897959184,"0630-0700"
104,0.158730158730159,"0700-0730"
104,0.105820105820106,"0730-0800"
104,0.248677248677249,"0800-0830"
104,0.331632653061224,"0830-0900"
104,0.486772486772487,"0900-0930"
104,0.291005291005291,"0930-1000"
104,0.142857142857143,"1000-1030"
104,0.211640211640212,"1030-1100"
104,0.534391534391534,"1100-1130"
104,0.61734693877551,"1130-1200"
104,0.687830687830688,"1200-1230"
104,0.62962962962963,"1230-1300"
104,0.291005291005291,"1300-1330"
104,0.147959183673469,"1330-1400"
104,0.19047619047619,"1400-1430"
104,0.53968253968254,"1430-1500"
104,0.693877551020408,"1500-1530"
104,0.507936507936508,"1530-1600"
104,0.613756613756614,"1600-1630"
104,0.571428571428571,"1630-1700"
104,0.520408163265306,"1700-1730"
104,0.375661375661376,"1730-1800"
104,0.169312169312169,"1800-1830"
104,0.122448979591837,"1830-1900"
104,0.253968253968254,"1900-1930"
104,0.592592592592593,"1930-2000"
104,0.788359788359788,"2000-2030"
104,0.86734693877551,"2030-2100"
104,1,"2100-2130"
104,1,"2130-2200"
104,1,"2200-2230"
104,1,"2230-2300"
104,1,"2300-2330"
104,1,"2330-0000"
105,0.88265306122449,"0000-0030"
105,1,"0030-0100"
105,1,"0100-0130"
105,0.954081632653061,"0130-0200"
105,0.862433862433862,"0200-0230"
105,0.952380952380952,"0230-0300"
105,1,"0300-0330"
105,1,"0330-0400"
105,1,"0400-0430"
105,0.957671957671958,"0430-0500"
105,1,"0500-0530"
105,0.936507936507937,"0530-0600"
105,0.830687830687831,"0600-0630"
105,0.591836734693878,"0630-0700"
105,0.158730158730159,"0700-0730"
105,0.158730158730159,"0730-0800"
105,0.391534391534392,"0800-0830"
105,0.301020408163265,"0830-0900"
105,0.44973544973545,"0900-0930"
105,0.291005291005291,"0930-1000"
105,0.142857142857143,"1000-1030"
105,0.26984126984127,"1030-1100"
105,0.571428571428571,"1100-1130"
105,0.525510204081633,"1130-1200"
105,0.571428571428571,"1200-1230"
105,0.693121693121693,"1230-1300"
105,0.433862433862434,"1300-1330"
105,0.147959183673469,"1330-1400"
105,0.0476190476190476,"1400-1430"
105,0.396825396825397,"1430-1500"
105,0.683673469387755,"1500-1530"
105,0.603174603174603,"1530-1600"
105,0.746031746031746,"1600-1630"
105,0.571428571428571,"1630-1700"
105,0.443877551020408,"1700-1730"
105,0.232804232804233,"1730-1800"
105,0.116402116402116,"1800-1830"
105,0.0969387755102041,"1830-1900"
105,0.111111111111111,"1900-1930"
105,0.44973544973545,"1930-2000"
105,0.756613756613757,"2000-2030"
105,0.86734693877551,"2030-2100"
105,1,"2100-2130"
105,1,"2130-2200"
105,1,"2200-2230"
105,1,"2230-2300"
105,1,"2300-2330"
105,0.964285714285714,"2330-0000"
106,0.948979591836735,"0000-0030"
106,1,"0030-0100"
106,1,"0100-0130"
106,0.954081632653061,"0130-0200"
106,0.862433862433862,"0200-0230"
106,0.952380952380952,"0230-0300"
106,1,"0300-0330"
106,1,"0330-0400"
106,0.989417989417989,"0400-0430"
106,0.968253968253968,"0430-0500"
106,1,"0500-0530"
106,0.936507936507937,"0530-0600"
106,0.873015873015873,"0600-0630"
106,0.596938775510204,"0630-0700"
106,0.158730158730159,"0700-0730"
106,0.211640211640212,"0730-0800"
106,0.534391534391534,"0800-0830"
106,0.387755102040816,"0830-0900"
106,0.44973544973545,"0900-0930"
106,0.285714285714286,"0930-1000"
106,0.102040816326531,"1000-1030"
106,0.26984126984127,"1030-1100"
106,0.571428571428571,"1100-1130"
106,0.525510204081633,"1130-1200"
106,0.571428571428571,"1200-1230"
106,0.714285714285714,"1230-1300"
106,0.433862433862434,"1300-1330"
106,0.147959183673469,"1330-1400"
106,0.100529100529101,"1400-1430"
106,0.518518518518518,"1430-1500"
106,0.642857142857143,"1500-1530"
106,0.46031746031746,"1530-1600"
106,0.703703703703704,"1600-1630"
106,0.571428571428571,"1630-1700"
106,0.525510204081633,"1700-1730"
106,0.375661375661376,"1730-1800"
106,0.259259259259259,"1800-1830"
106,0.173469387755102,"1830-1900"
106,0,"1900-1930"
106,0.306878306878307,"1930-2000"
106,0.677248677248677,"2000-2030"
106,0.887755102040816,"2030-2100"
106,1,"2100-2130"
106,1,"2130-2200"
106,1,"2200-2230"
106,1,"2230-2300"
106,1,"2300-2330"
106,0.964285714285714,"2330-0000"
107,0.948979591836735,"0000-0030"
107,1,"0030-0100"
107,1,"0100-0130"
107,0.954081632653061,"0130-0200"
107,0.862433862433862,"0200-0230"
107,0.941798941798942,"0230-0300"
107,1,"0300-0330"
107,1,"0330-0400"
107,0.989417989417989,"0400-0430"
107,0.968253968253968,"0430-0500"
107,1,"0500-0530"
107,0.915343915343915,"0530-0600"
107,0.873015873015873,"0600-0630"
107,0.596938775510204,"0630-0700"
107,0.285714285714286,"0700-0730"
107,0.354497354497354,"0730-0800"
107,0.677248677248677,"0800-0830"
107,0.530612244897959,"0830-0900"
107,0.343915343915344,"0900-0930"
107,0.153439153439153,"0930-1000"
107,0.102040816326531,"1000-1030"
107,0.264550264550265,"1030-1100"
107,0.576719576719577,"1100-1130"
107,0.622448979591837,"1130-1200"
107,0.571428571428571,"1200-1230"
107,0.592592592592593,"1230-1300"
107,0.433862433862434,"1300-1330"
107,0.147959183673469,"1330-1400"
107,0.0529100529100529,"1400-1430"
107,0.486772486772487,"1430-1500"
107,0.658163265306122,"1500-1530"
107,0.428571428571429,"1530-1600"
107,0.560846560846561,"1600-1630"
107,0.465608465608466,"1630-1700"
107,0.525510204081633,"1700-1730"
107,0.365079365079365,"1730-1800"
107,0.259259259259259,"1800-1830"
107,0.173469387755102,"1830-1900"
107,0,"1900-1930"
107,0.185185185185185,"1930-2000"
107,0.582010582010582,"2000-2030"
107,0.887755102040816,"2030-2100"
107,1,"2100-2130"
107,1,"2130-2200"
107,1,"2200-2230"
107,1,"2230-2300"
107,1,"2300-2330"
107,0.964285714285714,"2330-0000"
108,0.989795918367347,"0000-0030"
108,1,"0030-0100"
108,1,"0100-0130"
108,0.954081632653061,"0130-0200"
108,0.862433862433862,"0200-0230"
108,0.941798941798942,"0230-0300"
108,0.989795918367347,"0300-0330"
108,1,"0330-0400"
108,0.989417989417989,"0400-0430"
108,0.968253968253968,"0430-0500"
108,1,"0500-0530"
108,0.978835978835979,"0530-0600"
108,0.931216931216931,"0600-0630"
108,0.454081632653061,"0630-0700"
108,0.285714285714286,"0700-0730"
108,0.354497354497354,"0730-0800"
108,0.687830687830688,"0800-0830"
108,0.525510204081633,"0830-0900"
108,0.343915343915344,"0900-0930"
108,0.153439153439153,"0930-1000"
108,0.193877551020408,"1000-1030"
108,0.391534391534392,"1030-1100"
108,0.576719576719577,"1100-1130"
108,0.622448979591837,"1130-1200"
108,0.544973544973545,"1200-1230"
108,0.486772486772487,"1230-1300"
